sensor_id,sensor_type,location,lat,lon,timestamp,value_type,value
4962,pms5003,76,-1.261,36.782,2026-05-01T21:51:59+00:00,P2,34
4962,pms5003,76,-1.261,36.782,2026-05-01T21:51:59+00:00,P1,35
4962,pms5003,76,-1.261,36.782,2026-05-01T21:51:59+00:00,P0,21
4962,pms5003,76,-1.261,36.782,2026-05-01T21:51:59+00:00,P2,34
4962,pms5003,76,-1.261,36.782,2026-05-01T21:51:59+00:00,P1,35
4962,pms5003,76,-1.261,36.782,2026-05-01T21:51:59+00:00,P0,21
4962,pms5003,76,-1.261,36.782,2026-05-01T21:51:59+00:00,P2,34
4962,pms5003,76,-1.261,36.782,2026-05-01T21:51:59+00:00,P1,35
4962,pms5003,76,-1.261,36.782,2026-05-01T21:51:59+00:00,P0,21
4963,DHT22,76,-1.261,36.782,2026-05-01T21:52:01+00:00,humidity,99.9
4963,DHT22,76,-1.261,36.782,2026-05-01T21:52:01+00:00,temperature,18.9
4963,DHT22,76,-1.261,36.782,2026-05-01T21:52:01+00:00,humidity,99.9
4963,DHT22,76,-1.261,36.782,2026-05-01T21:52:01+00:00,temperature,18.9
4963,DHT22,76,-1.261,36.782,2026-05-01T21:52:01+00:00,humidity,99.9
4963,DHT22,76,-1.261,36.782,2026-05-01T21:52:01+00:00,temperature,18.9
4963,DHT22,76,-1.261,36.782,2026-05-01T21:52:01+00:00,humidity,99.9
4963,DHT22,76,-1.261,36.782,2026-05-01T21:52:01+00:00,temperature,18.9
4963,DHT22,76,-1.261,36.782,2026-05-01T21:52:01+00:00,humidity,99.9
4963,DHT22,76,-1.261,36.782,2026-05-01T21:52:01+00:00,temperature,18.9
4963,DHT22,76,-1.261,36.782,2026-05-01T21:52:01+00:00,humidity,99.9
4963,DHT22,76,-1.261,36.782,2026-05-01T21:52:01+00:00,temperature,18.9
4962,pms5003,76,-1.261,36.782,2026-05-01T21:57:35+00:00,P2,24
4962,pms5003,76,-1.261,36.782,2026-05-01T21:57:35+00:00,P1,27
4962,pms5003,76,-1.261,36.782,2026-05-01T21:57:35+00:00,P0,17
4962,pms5003,76,-1.261,36.782,2026-05-01T21:57:35+00:00,P2,24
4962,pms5003,76,-1.261,36.782,2026-05-01T21:57:35+00:00,P1,27
4962,pms5003,76,-1.261,36.782,2026-05-01T21:57:35+00:00,P0,17
4962,pms5003,76,-1.261,36.782,2026-05-01T21:57:35+00:00,P2,24
4962,pms5003,76,-1.261,36.782,2026-05-01T21:57:35+00:00,P1,27
4962,pms5003,76,-1.261,36.782,2026-05-01T21:57:35+00:00,P0,17
4962,pms5003,76,-1.261,36.782,2026-05-01T21:57:35+00:00,P2,24
4962,pms5003,76,-1.261,36.782,2026-05-01T21:57:35+00:00,P1,27
4962,pms5003,76,-1.261,36.782,2026-05-01T21:57:35+00:00,P0,17
4962,pms5003,76,-1.261,36.782,2026-05-01T21:57:35+00:00,P2,24
4962,pms5003,76,-1.261,36.782,2026-05-01T21:57:35+00:00,P1,27
4962,pms5003,76,-1.261,36.782,2026-05-01T21:57:35+00:00,P0,17
4962,pms5003,76,-1.261,36.782,2026-05-01T21:57:35+00:00,P2,24
4962,pms5003,76,-1.261,36.782,2026-05-01T21:57:35+00:00,P1,27
4962,pms5003,76,-1.261,36.782,2026-05-01T21:57:35+00:00,P0,17
4963,DHT22,76,-1.261,36.782,2026-05-01T21:57:37+00:00,humidity,99.9
4963,DHT22,76,-1.261,36.782,2026-05-01T21:57:37+00:00,temperature,18.8
4963,DHT22,76,-1.261,36.782,2026-05-01T21:57:37+00:00,humidity,99.9
4963,DHT22,76,-1.261,36.782,2026-05-01T21:57:37+00:00,temperature,18.8
4963,DHT22,76,-1.261,36.782,2026-05-01T21:57:37+00:00,humidity,99.9
4963,DHT22,76,-1.261,36.782,2026-05-01T21:57:37+00:00,temperature,18.8
4963,DHT22,76,-1.261,36.782,2026-05-01T21:57:37+00:00,humidity,99.9
4963,DHT22,76,-1.261,36.782,2026-05-01T21:57:37+00:00,temperature,18.8
4963,DHT22,76,-1.261,36.782,2026-05-01T21:57:37+00:00,humidity,99.9
4963,DHT22,76,-1.261,36.782,2026-05-01T21:57:37+00:00,temperature,18.8
4963,DHT22,76,-1.261,36.782,2026-05-01T21:57:37+00:00,humidity,99.9
4963,DHT22,76,-1.261,36.782,2026-05-01T21:57:37+00:00,temperature,18.8
4963,DHT22,76,-1.261,36.782,2026-05-01T21:57:37+00:00,humidity,99.9
4963,DHT22,76,-1.261,36.782,2026-05-01T21:57:37+00:00,temperature,18.8
4962,pms5003,76,-1.261,36.782,2026-05-01T22:03:12+00:00,P2,19
4962,pms5003,76,-1.261,36.782,2026-05-01T22:03:12+00:00,P1,21
4962,pms5003,76,-1.261,36.782,2026-05-01T22:03:12+00:00,P0,14
4962,pms5003,76,-1.261,36.782,2026-05-01T22:03:12+00:00,P2,19
4962,pms5003,76,-1.261,36.782,2026-05-01T22:03:12+00:00,P1,21
4962,pms5003,76,-1.261,36.782,2026-05-01T22:03:12+00:00,P0,14
4962,pms5003,76,-1.261,36.782,2026-05-01T22:03:12+00:00,P2,19
4962,pms5003,76,-1.261,36.782,2026-05-01T22:03:12+00:00,P1,21
4962,pms5003,76,-1.261,36.782,2026-05-01T22:03:12+00:00,P0,14
4962,pms5003,76,-1.261,36.782,2026-05-01T22:03:12+00:00,P2,19
4962,pms5003,76,-1.261,36.782,2026-05-01T22:03:12+00:00,P1,21
4962,pms5003,76,-1.261,36.782,2026-05-01T22:03:12+00:00,P0,14
4962,pms5003,76,-1.261,36.782,2026-05-01T22:03:12+00:00,P2,19
4962,pms5003,76,-1.261,36.782,2026-05-01T22:03:12+00:00,P1,21
4962,pms5003,76,-1.261,36.782,2026-05-01T22:03:12+00:00,P0,14
4962,pms5003,76,-1.261,36.782,2026-05-01T22:03:12+00:00,P2,19
4962,pms5003,76,-1.261,36.782,2026-05-01T22:03:12+00:00,P1,21
4962,pms5003,76,-1.261,36.782,2026-05-01T22:03:12+00:00,P0,14
4962,pms5003,76,-1.261,36.782,2026-05-01T22:03:12+00:00,P2,19
4962,pms5003,76,-1.261,36.782,2026-05-01T22:03:12+00:00,P1,21
4962,pms5003,76,-1.261,36.782,2026-05-01T22:03:12+00:00,P0,14
4963,DHT22,76,-1.261,36.782,2026-05-01T22:03:14+00:00,humidity,99.9
4963,DHT22,76,-1.261,36.782,2026-05-01T22:03:14+00:00,temperature,18.8
4963,DHT22,76,-1.261,36.782,2026-05-01T22:03:14+00:00,humidity,99.9
4963,DHT22,76,-1.261,36.782,2026-05-01T22:03:14+00:00,temperature,18.8
4963,DHT22,76,-1.261,36.782,2026-05-01T22:03:14+00:00,humidity,99.9
4963,DHT22,76,-1.261,36.782,2026-05-01T22:03:14+00:00,temperature,18.8
4963,DHT22,76,-1.261,36.782,2026-05-01T22:03:14+00:00,humidity,99.9
4963,DHT22,76,-1.261,36.782,2026-05-01T22:03:14+00:00,temperature,18.8
4963,DHT22,76,-1.261,36.782,2026-05-01T22:03:14+00:00,humidity,99.9
4963,DHT22,76,-1.261,36.782,2026-05-01T22:03:14+00:00,temperature,18.8
4963,DHT22,76,-1.261,36.782,2026-05-01T22:03:14+00:00,humidity,99.9
4963,DHT22,76,-1.261,36.782,2026-05-01T22:03:14+00:00,temperature,18.8
4963,DHT22,76,-1.261,36.782,2026-05-01T22:03:14+00:00,humidity,99.9
4963,DHT22,76,-1.261,36.782,2026-05-01T22:03:14+00:00,temperature,18.8
4976,pms5003,76,-1.261,36.782,2026-05-01T22:14:30+00:00,P2,15
4976,pms5003,76,-1.261,36.782,2026-05-01T22:14:30+00:00,P1,16
4976,pms5003,76,-1.261,36.782,2026-05-01T22:14:30+00:00,P0,9
4977,DHT22,76,-1.261,36.782,2026-05-01T22:14:32+00:00,humidity,99.9
4977,DHT22,76,-1.261,36.782,2026-05-01T22:14:32+00:00,temperature,19.1
4976,pms5003,76,-1.261,36.782,2026-05-01T22:20:06+00:00,P2,13
4976,pms5003,76,-1.261,36.782,2026-05-01T22:20:06+00:00,P1,13
4976,pms5003,76,-1.261,36.782,2026-05-01T22:20:06+00:00,P0,9
4977,DHT22,76,-1.261,36.782,2026-05-01T22:20:09+00:00,humidity,99.9
4977,DHT22,76,-1.261,36.782,2026-05-01T22:20:09+00:00,temperature,19.1
4962,pms5003,76,-1.261,36.782,2026-05-01T22:25:21+00:00,P2,11
4962,pms5003,76,-1.261,36.782,2026-05-01T22:25:21+00:00,P1,12
4962,pms5003,76,-1.261,36.782,2026-05-01T22:25:21+00:00,P0,8
4962,pms5003,76,-1.261,36.782,2026-05-01T22:25:21+00:00,P2,11
4962,pms5003,76,-1.261,36.782,2026-05-01T22:25:21+00:00,P1,12
4962,pms5003,76,-1.261,36.782,2026-05-01T22:25:21+00:00,P0,8
4962,pms5003,76,-1.261,36.782,2026-05-01T22:25:21+00:00,P2,11
4962,pms5003,76,-1.261,36.782,2026-05-01T22:25:21+00:00,P1,12
4962,pms5003,76,-1.261,36.782,2026-05-01T22:25:21+00:00,P0,8
4962,pms5003,76,-1.261,36.782,2026-05-01T22:25:21+00:00,P2,11
4962,pms5003,76,-1.261,36.782,2026-05-01T22:25:21+00:00,P1,12
4962,pms5003,76,-1.261,36.782,2026-05-01T22:25:21+00:00,P0,8
4962,pms5003,76,-1.261,36.782,2026-05-01T22:25:21+00:00,P2,11
4962,pms5003,76,-1.261,36.782,2026-05-01T22:25:21+00:00,P1,12
4962,pms5003,76,-1.261,36.782,2026-05-01T22:25:21+00:00,P0,8
4963,DHT22,76,-1.261,36.782,2026-05-01T22:25:23+00:00,humidity,99.9
4963,DHT22,76,-1.261,36.782,2026-05-01T22:25:23+00:00,temperature,18.7
4963,DHT22,76,-1.261,36.782,2026-05-01T22:25:23+00:00,humidity,99.9
4963,DHT22,76,-1.261,36.782,2026-05-01T22:25:23+00:00,temperature,18.7
4963,DHT22,76,-1.261,36.782,2026-05-01T22:25:23+00:00,humidity,99.9
4963,DHT22,76,-1.261,36.782,2026-05-01T22:25:23+00:00,temperature,18.7
4963,DHT22,76,-1.261,36.782,2026-05-01T22:25:23+00:00,humidity,99.9
4963,DHT22,76,-1.261,36.782,2026-05-01T22:25:23+00:00,temperature,18.7
4963,DHT22,76,-1.261,36.782,2026-05-01T22:25:23+00:00,humidity,99.9
4963,DHT22,76,-1.261,36.782,2026-05-01T22:25:23+00:00,temperature,18.7
4976,pms5003,76,-1.261,36.782,2026-05-01T22:25:43+00:00,P2,10
4976,pms5003,76,-1.261,36.782,2026-05-01T22:25:43+00:00,P1,11
4976,pms5003,76,-1.261,36.782,2026-05-01T22:25:43+00:00,P0,8
4977,DHT22,76,-1.261,36.782,2026-05-01T22:25:45+00:00,humidity,99.9
4977,DHT22,76,-1.261,36.782,2026-05-01T22:25:45+00:00,temperature,19
4962,pms5003,76,-1.261,36.782,2026-05-01T22:30:57+00:00,P2,11
4962,pms5003,76,-1.261,36.782,2026-05-01T22:30:57+00:00,P1,11
4962,pms5003,76,-1.261,36.782,2026-05-01T22:30:57+00:00,P0,7
4962,pms5003,76,-1.261,36.782,2026-05-01T22:30:57+00:00,P2,11
4962,pms5003,76,-1.261,36.782,2026-05-01T22:30:57+00:00,P1,11
4962,pms5003,76,-1.261,36.782,2026-05-01T22:30:57+00:00,P0,7
4962,pms5003,76,-1.261,36.782,2026-05-01T22:30:57+00:00,P2,11
4962,pms5003,76,-1.261,36.782,2026-05-01T22:30:57+00:00,P1,11
4962,pms5003,76,-1.261,36.782,2026-05-01T22:30:57+00:00,P0,7
4962,pms5003,76,-1.261,36.782,2026-05-01T22:30:57+00:00,P2,11
4962,pms5003,76,-1.261,36.782,2026-05-01T22:30:57+00:00,P1,11
4962,pms5003,76,-1.261,36.782,2026-05-01T22:30:57+00:00,P0,7
4962,pms5003,76,-1.261,36.782,2026-05-01T22:30:57+00:00,P2,11
4962,pms5003,76,-1.261,36.782,2026-05-01T22:30:57+00:00,P1,11
4962,pms5003,76,-1.261,36.782,2026-05-01T22:30:57+00:00,P0,7
4963,DHT22,76,-1.261,36.782,2026-05-01T22:30:59+00:00,humidity,99.9
4963,DHT22,76,-1.261,36.782,2026-05-01T22:30:59+00:00,temperature,18.6
4963,DHT22,76,-1.261,36.782,2026-05-01T22:30:59+00:00,humidity,99.9
4963,DHT22,76,-1.261,36.782,2026-05-01T22:30:59+00:00,temperature,18.6
4963,DHT22,76,-1.261,36.782,2026-05-01T22:30:59+00:00,humidity,99.9
4963,DHT22,76,-1.261,36.782,2026-05-01T22:30:59+00:00,temperature,18.6
4963,DHT22,76,-1.261,36.782,2026-05-01T22:30:59+00:00,humidity,99.9
4963,DHT22,76,-1.261,36.782,2026-05-01T22:30:59+00:00,temperature,18.6
4963,DHT22,76,-1.261,36.782,2026-05-01T22:30:59+00:00,humidity,99.9
4963,DHT22,76,-1.261,36.782,2026-05-01T22:30:59+00:00,temperature,18.6
4962,pms5003,76,-1.261,36.782,2026-05-01T22:36:33+00:00,P2,10
4962,pms5003,76,-1.261,36.782,2026-05-01T22:36:33+00:00,P1,14
4962,pms5003,76,-1.261,36.782,2026-05-01T22:36:33+00:00,P0,7
4962,pms5003,76,-1.261,36.782,2026-05-01T22:36:33+00:00,P2,10
4962,pms5003,76,-1.261,36.782,2026-05-01T22:36:33+00:00,P1,14
4962,pms5003,76,-1.261,36.782,2026-05-01T22:36:33+00:00,P0,7
4962,pms5003,76,-1.261,36.782,2026-05-01T22:36:33+00:00,P2,10
4962,pms5003,76,-1.261,36.782,2026-05-01T22:36:33+00:00,P1,14
4962,pms5003,76,-1.261,36.782,2026-05-01T22:36:33+00:00,P0,7
4962,pms5003,76,-1.261,36.782,2026-05-01T22:36:33+00:00,P2,10
4962,pms5003,76,-1.261,36.782,2026-05-01T22:36:33+00:00,P1,14
4962,pms5003,76,-1.261,36.782,2026-05-01T22:36:33+00:00,P0,7
4962,pms5003,76,-1.261,36.782,2026-05-01T22:36:33+00:00,P2,10
4962,pms5003,76,-1.261,36.782,2026-05-01T22:36:33+00:00,P1,14
4962,pms5003,76,-1.261,36.782,2026-05-01T22:36:33+00:00,P0,7
4963,DHT22,76,-1.261,36.782,2026-05-01T22:36:36+00:00,humidity,99.9
4963,DHT22,76,-1.261,36.782,2026-05-01T22:36:36+00:00,temperature,18.5
4963,DHT22,76,-1.261,36.782,2026-05-01T22:36:36+00:00,humidity,99.9
4963,DHT22,76,-1.261,36.782,2026-05-01T22:36:36+00:00,temperature,18.5
4963,DHT22,76,-1.261,36.782,2026-05-01T22:36:36+00:00,humidity,99.9
4963,DHT22,76,-1.261,36.782,2026-05-01T22:36:36+00:00,temperature,18.5
4963,DHT22,76,-1.261,36.782,2026-05-01T22:36:36+00:00,humidity,99.9
4963,DHT22,76,-1.261,36.782,2026-05-01T22:36:36+00:00,temperature,18.5
4963,DHT22,76,-1.261,36.782,2026-05-01T22:36:36+00:00,humidity,99.9
4963,DHT22,76,-1.261,36.782,2026-05-01T22:36:36+00:00,temperature,18.5
4976,pms5003,76,-1.261,36.782,2026-05-01T22:53:04+00:00,P2,9
4976,pms5003,76,-1.261,36.782,2026-05-01T22:53:04+00:00,P1,9
4976,pms5003,76,-1.261,36.782,2026-05-01T22:53:04+00:00,P0,6
4977,DHT22,76,-1.261,36.782,2026-05-01T22:53:06+00:00,humidity,99.9
4977,DHT22,76,-1.261,36.782,2026-05-01T22:53:06+00:00,temperature,18.9
4976,pms5003,76,-1.261,36.782,2026-05-01T22:58:41+00:00,P2,8
4976,pms5003,76,-1.261,36.782,2026-05-01T22:58:41+00:00,P1,8
4976,pms5003,76,-1.261,36.782,2026-05-01T22:58:41+00:00,P0,5
4977,DHT22,76,-1.261,36.782,2026-05-01T22:58:43+00:00,humidity,99.9
4977,DHT22,76,-1.261,36.782,2026-05-01T22:58:43+00:00,temperature,19
4962,pms5003,76,-1.261,36.782,2026-05-01T22:59:38+00:00,P2,8
4962,pms5003,76,-1.261,36.782,2026-05-01T22:59:38+00:00,P1,8
4962,pms5003,76,-1.261,36.782,2026-05-01T22:59:38+00:00,P0,6
4962,pms5003,76,-1.261,36.782,2026-05-01T22:59:38+00:00,P2,8
4962,pms5003,76,-1.261,36.782,2026-05-01T22:59:38+00:00,P1,8
4962,pms5003,76,-1.261,36.782,2026-05-01T22:59:38+00:00,P0,6
4962,pms5003,76,-1.261,36.782,2026-05-01T22:59:38+00:00,P2,8
4962,pms5003,76,-1.261,36.782,2026-05-01T22:59:38+00:00,P1,8
4962,pms5003,76,-1.261,36.782,2026-05-01T22:59:38+00:00,P0,6
4962,pms5003,76,-1.261,36.782,2026-05-01T22:59:38+00:00,P2,8
4962,pms5003,76,-1.261,36.782,2026-05-01T22:59:38+00:00,P1,8
4962,pms5003,76,-1.261,36.782,2026-05-01T22:59:38+00:00,P0,6
4962,pms5003,76,-1.261,36.782,2026-05-01T22:59:38+00:00,P2,8
4962,pms5003,76,-1.261,36.782,2026-05-01T22:59:38+00:00,P1,8
4962,pms5003,76,-1.261,36.782,2026-05-01T22:59:38+00:00,P0,6
4963,DHT22,76,-1.261,36.782,2026-05-01T22:59:40+00:00,humidity,99.9
4963,DHT22,76,-1.261,36.782,2026-05-01T22:59:40+00:00,temperature,18.5
4963,DHT22,76,-1.261,36.782,2026-05-01T22:59:40+00:00,humidity,99.9
4963,DHT22,76,-1.261,36.782,2026-05-01T22:59:40+00:00,temperature,18.5
4963,DHT22,76,-1.261,36.782,2026-05-01T22:59:40+00:00,humidity,99.9
4963,DHT22,76,-1.261,36.782,2026-05-01T22:59:40+00:00,temperature,18.5
4963,DHT22,76,-1.261,36.782,2026-05-01T22:59:40+00:00,humidity,99.9
4963,DHT22,76,-1.261,36.782,2026-05-01T22:59:40+00:00,temperature,18.5
4963,DHT22,76,-1.261,36.782,2026-05-01T22:59:40+00:00,humidity,99.9
4963,DHT22,76,-1.261,36.782,2026-05-01T22:59:40+00:00,temperature,18.5
4976,pms5003,76,-1.261,36.782,2026-05-01T23:04:17+00:00,P2,7
4976,pms5003,76,-1.261,36.782,2026-05-01T23:04:17+00:00,P1,7
4976,pms5003,76,-1.261,36.782,2026-05-01T23:04:17+00:00,P0,5
4977,DHT22,76,-1.261,36.782,2026-05-01T23:04:19+00:00,humidity,99.9
4977,DHT22,76,-1.261,36.782,2026-05-01T23:04:19+00:00,temperature,18.9
4962,pms5003,76,-1.261,36.782,2026-05-01T23:05:14+00:00,P2,7
4962,pms5003,76,-1.261,36.782,2026-05-01T23:05:14+00:00,P1,8
4962,pms5003,76,-1.261,36.782,2026-05-01T23:05:14+00:00,P0,6
4962,pms5003,76,-1.261,36.782,2026-05-01T23:05:14+00:00,P2,7
4962,pms5003,76,-1.261,36.782,2026-05-01T23:05:14+00:00,P1,8
4962,pms5003,76,-1.261,36.782,2026-05-01T23:05:14+00:00,P0,6
4962,pms5003,76,-1.261,36.782,2026-05-01T23:05:14+00:00,P2,7
4962,pms5003,76,-1.261,36.782,2026-05-01T23:05:14+00:00,P1,8
4962,pms5003,76,-1.261,36.782,2026-05-01T23:05:14+00:00,P0,6
4962,pms5003,76,-1.261,36.782,2026-05-01T23:05:14+00:00,P2,7
4962,pms5003,76,-1.261,36.782,2026-05-01T23:05:14+00:00,P1,8
4962,pms5003,76,-1.261,36.782,2026-05-01T23:05:14+00:00,P0,6
4962,pms5003,76,-1.261,36.782,2026-05-01T23:05:14+00:00,P2,7
4962,pms5003,76,-1.261,36.782,2026-05-01T23:05:14+00:00,P1,8
4962,pms5003,76,-1.261,36.782,2026-05-01T23:05:14+00:00,P0,6
4963,DHT22,76,-1.261,36.782,2026-05-01T23:05:16+00:00,humidity,99.9
4963,DHT22,76,-1.261,36.782,2026-05-01T23:05:16+00:00,temperature,18.7
4963,DHT22,76,-1.261,36.782,2026-05-01T23:05:16+00:00,humidity,99.9
4963,DHT22,76,-1.261,36.782,2026-05-01T23:05:16+00:00,temperature,18.7
4963,DHT22,76,-1.261,36.782,2026-05-01T23:05:16+00:00,humidity,99.9
4963,DHT22,76,-1.261,36.782,2026-05-01T23:05:16+00:00,temperature,18.7
4963,DHT22,76,-1.261,36.782,2026-05-01T23:05:16+00:00,humidity,99.9
4963,DHT22,76,-1.261,36.782,2026-05-01T23:05:16+00:00,temperature,18.7
4963,DHT22,76,-1.261,36.782,2026-05-01T23:05:16+00:00,humidity,99.9
4963,DHT22,76,-1.261,36.782,2026-05-01T23:05:16+00:00,temperature,18.7
4963,DHT22,76,-1.261,36.782,2026-05-01T23:05:16+00:00,humidity,99.9
4963,DHT22,76,-1.261,36.782,2026-05-01T23:05:16+00:00,temperature,18.7
4962,pms5003,76,-1.261,36.782,2026-05-01T23:10:50+00:00,P2,8
4962,pms5003,76,-1.261,36.782,2026-05-01T23:10:50+00:00,P1,8
4962,pms5003,76,-1.261,36.782,2026-05-01T23:10:50+00:00,P0,4
4962,pms5003,76,-1.261,36.782,2026-05-01T23:10:50+00:00,P2,8
4962,pms5003,76,-1.261,36.782,2026-05-01T23:10:50+00:00,P1,8
4962,pms5003,76,-1.261,36.782,2026-05-01T23:10:50+00:00,P0,4
4962,pms5003,76,-1.261,36.782,2026-05-01T23:10:50+00:00,P2,8
4962,pms5003,76,-1.261,36.782,2026-05-01T23:10:50+00:00,P1,8
4962,pms5003,76,-1.261,36.782,2026-05-01T23:10:50+00:00,P0,4
4962,pms5003,76,-1.261,36.782,2026-05-01T23:10:50+00:00,P2,8
4962,pms5003,76,-1.261,36.782,2026-05-01T23:10:50+00:00,P1,8
4962,pms5003,76,-1.261,36.782,2026-05-01T23:10:50+00:00,P0,4
4962,pms5003,76,-1.261,36.782,2026-05-01T23:10:50+00:00,P2,8
4962,pms5003,76,-1.261,36.782,2026-05-01T23:10:50+00:00,P1,8
4962,pms5003,76,-1.261,36.782,2026-05-01T23:10:50+00:00,P0,4
4963,DHT22,76,-1.261,36.782,2026-05-01T23:10:52+00:00,humidity,99.9
4963,DHT22,76,-1.261,36.782,2026-05-01T23:10:52+00:00,temperature,18.6
4963,DHT22,76,-1.261,36.782,2026-05-01T23:10:52+00:00,humidity,99.9
4963,DHT22,76,-1.261,36.782,2026-05-01T23:10:52+00:00,temperature,18.6
4963,DHT22,76,-1.261,36.782,2026-05-01T23:10:52+00:00,humidity,99.9
4963,DHT22,76,-1.261,36.782,2026-05-01T23:10:52+00:00,temperature,18.6
4963,DHT22,76,-1.261,36.782,2026-05-01T23:10:52+00:00,humidity,99.9
4963,DHT22,76,-1.261,36.782,2026-05-01T23:10:52+00:00,temperature,18.6
4963,DHT22,76,-1.261,36.782,2026-05-01T23:10:52+00:00,humidity,99.9
4963,DHT22,76,-1.261,36.782,2026-05-01T23:10:52+00:00,temperature,18.6
4976,pms5003,76,-1.261,36.782,2026-05-01T23:27:20+00:00,P2,8
4976,pms5003,76,-1.261,36.782,2026-05-01T23:27:20+00:00,P1,9
4976,pms5003,76,-1.261,36.782,2026-05-01T23:27:20+00:00,P0,5
4977,DHT22,76,-1.261,36.782,2026-05-01T23:27:22+00:00,humidity,99.9
4977,DHT22,76,-1.261,36.782,2026-05-01T23:27:22+00:00,temperature,18.9
4976,pms5003,76,-1.261,36.782,2026-05-01T23:32:56+00:00,P2,8
4976,pms5003,76,-1.261,36.782,2026-05-01T23:32:56+00:00,P1,8
4976,pms5003,76,-1.261,36.782,2026-05-01T23:32:56+00:00,P0,6
4977,DHT22,76,-1.261,36.782,2026-05-01T23:32:58+00:00,humidity,99.9
4977,DHT22,76,-1.261,36.782,2026-05-01T23:32:58+00:00,temperature,18.8
4962,pms5003,76,-1.261,36.782,2026-05-01T23:34:49+00:00,P2,9
4962,pms5003,76,-1.261,36.782,2026-05-01T23:34:49+00:00,P1,9
4962,pms5003,76,-1.261,36.782,2026-05-01T23:34:49+00:00,P0,7
4963,DHT22,76,-1.261,36.782,2026-05-01T23:34:51+00:00,humidity,99.9
4963,DHT22,76,-1.261,36.782,2026-05-01T23:34:51+00:00,temperature,18.6
4976,pms5003,76,-1.261,36.782,2026-05-01T23:38:33+00:00,P2,9
4976,pms5003,76,-1.261,36.782,2026-05-01T23:38:33+00:00,P1,10
4976,pms5003,76,-1.261,36.782,2026-05-01T23:38:33+00:00,P0,7
4977,DHT22,76,-1.261,36.782,2026-05-01T23:38:35+00:00,humidity,99.9
4977,DHT22,76,-1.261,36.782,2026-05-01T23:38:35+00:00,temperature,18.9
4962,pms5003,76,-1.261,36.782,2026-05-01T23:40:26+00:00,P2,8
4962,pms5003,76,-1.261,36.782,2026-05-01T23:40:26+00:00,P1,9
4962,pms5003,76,-1.261,36.782,2026-05-01T23:40:26+00:00,P0,5
4963,DHT22,76,-1.261,36.782,2026-05-01T23:40:28+00:00,humidity,99.9
4963,DHT22,76,-1.261,36.782,2026-05-01T23:40:28+00:00,temperature,18.5
4962,pms5003,76,-1.261,36.782,2026-05-01T23:46:02+00:00,P2,8
4962,pms5003,76,-1.261,36.782,2026-05-01T23:46:02+00:00,P1,8
4962,pms5003,76,-1.261,36.782,2026-05-01T23:46:02+00:00,P0,5
4963,DHT22,76,-1.261,36.782,2026-05-01T23:46:04+00:00,humidity,99.9
4963,DHT22,76,-1.261,36.782,2026-05-01T23:46:04+00:00,temperature,18.5
4976,pms5003,76,-1.261,36.782,2026-05-02T00:05:54+00:00,P2,8
4976,pms5003,76,-1.261,36.782,2026-05-02T00:05:54+00:00,P1,8
4976,pms5003,76,-1.261,36.782,2026-05-02T00:05:54+00:00,P0,6
4977,DHT22,76,-1.261,36.782,2026-05-02T00:05:56+00:00,humidity,99.9
4977,DHT22,76,-1.261,36.782,2026-05-02T00:05:56+00:00,temperature,18.8
4962,pms5003,76,-1.261,36.782,2026-05-02T00:10:54+00:00,P2,8
4962,pms5003,76,-1.261,36.782,2026-05-02T00:10:54+00:00,P1,12
4962,pms5003,76,-1.261,36.782,2026-05-02T00:10:54+00:00,P0,5
4963,DHT22,76,-1.261,36.782,2026-05-02T00:10:56+00:00,humidity,99.9
4963,DHT22,76,-1.261,36.782,2026-05-02T00:10:56+00:00,temperature,18.5
4976,pms5003,76,-1.261,36.782,2026-05-02T00:11:30+00:00,P2,8
4976,pms5003,76,-1.261,36.782,2026-05-02T00:11:30+00:00,P1,9
4976,pms5003,76,-1.261,36.782,2026-05-02T00:11:30+00:00,P0,6
4977,DHT22,76,-1.261,36.782,2026-05-02T00:11:32+00:00,humidity,99.9
4977,DHT22,76,-1.261,36.782,2026-05-02T00:11:32+00:00,temperature,18.8
4962,pms5003,76,-1.261,36.782,2026-05-02T00:16:30+00:00,P2,7
4962,pms5003,76,-1.261,36.782,2026-05-02T00:16:30+00:00,P1,7
4962,pms5003,76,-1.261,36.782,2026-05-02T00:16:30+00:00,P0,5
4963,DHT22,76,-1.261,36.782,2026-05-02T00:16:32+00:00,humidity,99.9
4963,DHT22,76,-1.261,36.782,2026-05-02T00:16:32+00:00,temperature,18.6
4976,pms5003,76,-1.261,36.782,2026-05-02T00:17:06+00:00,P2,7
4976,pms5003,76,-1.261,36.782,2026-05-02T00:17:06+00:00,P1,7
4976,pms5003,76,-1.261,36.782,2026-05-02T00:17:06+00:00,P0,4
4977,DHT22,76,-1.261,36.782,2026-05-02T00:17:08+00:00,humidity,99.9
4977,DHT22,76,-1.261,36.782,2026-05-02T00:17:08+00:00,temperature,18.8
4962,pms5003,76,-1.261,36.782,2026-05-02T00:22:06+00:00,P2,7
4962,pms5003,76,-1.261,36.782,2026-05-02T00:22:06+00:00,P1,7
4962,pms5003,76,-1.261,36.782,2026-05-02T00:22:06+00:00,P0,5
4963,DHT22,76,-1.261,36.782,2026-05-02T00:22:08+00:00,humidity,99.9
4963,DHT22,76,-1.261,36.782,2026-05-02T00:22:08+00:00,temperature,18.5
