location,timestamp,P0,P1,P2,humidity,temperature
76,2026-02-23 17:00:00+00:00,20.35,34.5,31.1,92.795,18.93
76,2026-02-23 18:00:00+00:00,20.5,33.8,30.3,94.85499999999999,18.29
76,2026-02-23 19:00:00+00:00,22.4,39.35,34.05,95.27000000000001,18.380000000000003
76,2026-02-23 20:00:00+00:00,24.363636363636363,44.18181818181818,37.22727272727273,95.15454545454546,18.39090909090909
76,2026-02-23 21:00:00+00:00,26.1,48.15,40.2,95.33500000000001,18.41
76,2026-02-23 22:00:00+00:00,29.4,56.35,46.05,96.14500000000001,18.29
76,2026-02-23 23:00:00+00:00,31.65,60.9,49.25,96.24000000000001,18.15
76,2026-02-24 00:00:00+00:00,31.0,59.63636363636363,48.0,96.33636363636364,17.845454545454547
76,2026-02-24 01:00:00+00:00,25.55,49.2,40.25,95.84,17.97
76,2026-02-24 02:00:00+00:00,26.95,50.6,41.75,95.795,17.94
76,2026-02-24 03:00:00+00:00,30.55,55.35,45.85,96.25500000000001,17.815
76,2026-02-24 04:00:00+00:00,43.916666666666664,72.41666666666667,60.916666666666664,96.21666666666668,18.0
76,2026-02-24 05:00:00+00:00,36.5,67.33333333333333,53.833333333333336,89.36666666666667,19.5
76,2026-02-24 06:00:00+00:00,32.18181818181818,59.63636363636363,47.81818181818182,71.64545454545454,24.172727272727272
76,2026-02-24 07:00:00+00:00,24.6,43.6,36.6,48.38,31.380000000000003
76,2026-02-24 08:00:00+00:00,22.833333333333332,40.166666666666664,34.5,52.699999999999996,29.400000000000002
76,2026-02-24 09:00:00+00:00,28.6,54.6,44.733333333333334,91.23333333333333,21.833333333333332
76,2026-02-24 10:00:00+00:00,30.1,57.3,46.5,84.615,23.41
76,2026-02-24 11:00:00+00:00,32.42857142857143,62.476190476190474,50.476190476190474,84.28095238095239,22.99047619047619
76,2026-02-24 12:00:00+00:00,26.35,49.6,41.25,82.125,22.06
76,2026-02-24 13:00:00+00:00,24.894736842105264,45.68421052631579,38.26315789473684,73.36842105263158,25.026315789473685
76,2026-02-24 14:00:00+00:00,30.0,71.57142857142857,61.142857142857146,78.61428571428571,24.571428571428573
76,2026-02-24 15:00:00+00:00,26.85,49.3,41.2,82.88,22.105
76,2026-02-24 16:00:00+00:00,23.1,40.75,34.7,85.505,20.830000000000002
76,2026-02-24 17:00:00+00:00,28.6,53.95,44.1,88.42999999999999,20.134999999999998
76,2026-02-24 18:00:00+00:00,31.6,60.45,48.7,90.655,19.965
76,2026-02-24 19:00:00+00:00,27.904761904761905,53.61904761904762,44.19047619047619,94.88095238095238,18.666666666666668
76,2026-02-24 20:00:00+00:00,11.0,19.8,18.1,97.795,17.125
76,2026-02-24 21:00:00+00:00,14.3,25.6,23.4,98.11,17.29
76,2026-02-24 22:00:00+00:00,14.35,25.0,22.75,98.24000000000001,17.425
76,2026-02-24 23:00:00+00:00,14.2,24.35,22.5,97.87,17.48
76,2026-02-25 00:00:00+00:00,12.45,21.6,19.6,97.99000000000001,17.465
76,2026-02-25 01:00:00+00:00,11.176470588235293,18.235294117647058,17.176470588235293,97.73529411764706,17.729411764705883
76,2026-02-25 02:00:00+00:00,13.866666666666667,23.2,20.866666666666667,97.3,17.592857142857145
76,2026-02-25 03:00:00+00:00,28.736842105263158,53.63157894736842,44.0,97.87222222222222,17.727777777777778
76,2026-02-25 04:00:00+00:00,29.5,56.0,47.0,99.9,17.8
76,2026-02-25 05:00:00+00:00,31.0,57.875,48.75,99.9,19.2625
76,2026-02-25 06:00:00+00:00,22.2,37.3,34.4,99.66,21.44
76,2026-02-25 07:00:00+00:00,20.0,32.72727272727273,30.90909090909091,96.5,23.91818181818182
76,2026-02-25 08:00:00+00:00,17.9,28.2,27.0,93.05,25.630000000000003
76,2026-02-25 09:00:00+00:00,18.3,30.5,28.7,85.33,27.630000000000003
76,2026-02-25 10:00:00+00:00,17.636363636363637,28.545454545454547,26.636363636363637,85.76363636363637,26.49090909090909
76,2026-02-25 11:00:00+00:00,14.0,26.0,24.666666666666668,89.96666666666665,25.2
76,2026-02-25 12:00:00+00:00,19.77777777777778,35.0,31.333333333333332,84.53999999999999,22.85
76,2026-02-25 13:00:00+00:00,19.9,32.8,29.45,90.465,20.975
76,2026-02-25 14:00:00+00:00,28.714285714285715,52.476190476190474,43.142857142857146,93.27142857142857,20.228571428571428
76,2026-02-25 15:00:00+00:00,33.142857142857146,62.80952380952381,50.42857142857143,95.68095238095239,19.628571428571426
76,2026-02-25 16:00:00+00:00,37.25,68.9,56.05,96.075,19.305
76,2026-02-25 17:00:00+00:00,38.45,71.75,58.85,95.635,19.41
76,2026-02-25 18:00:00+00:00,30.428571428571427,57.57142857142857,46.666666666666664,94.45238095238095,19.185714285714283
76,2026-02-25 19:00:00+00:00,30.65,59.6,47.5,95.85,18.46
76,2026-02-25 20:00:00+00:00,32.095238095238095,62.04761904761905,49.95238095238095,96.20952380952382,18.204761904761906
76,2026-02-25 21:00:00+00:00,26.7,49.9,41.15,96.245,17.975
76,2026-02-25 22:00:00+00:00,18.142857142857142,29.61904761904762,27.428571428571427,95.71428571428571,18.276190476190475
76,2026-02-25 23:00:00+00:00,15.476190476190476,26.19047619047619,24.285714285714285,96.19,18.130000000000003
76,2026-02-26 00:00:00+00:00,18.55,31.95,29.4,96.95714285714287,17.67142857142857
76,2026-02-26 01:00:00+00:00,19.7,33.75,31.25,97.515,17.380000000000003
76,2026-02-26 02:00:00+00:00,20.476190476190474,34.04761904761905,30.80952380952381,96.84285714285714,17.752380952380953
76,2026-02-26 03:00:00+00:00,20.833333333333332,34.666666666666664,31.77777777777778,97.63333333333334,17.727777777777778
76,2026-02-26 07:00:00+00:00,11.714285714285714,19.142857142857142,18.142857142857142,95.55714285714285,23.357142857142858
76,2026-02-26 08:00:00+00:00,7.6,11.8,11.3,85.94,26.51
76,2026-02-26 09:00:00+00:00,14.5,21.5,20.9,78.32000000000001,27.410000000000004
76,2026-02-26 10:00:00+00:00,7.9,12.9,11.9,72.9,27.98
76,2026-02-26 11:00:00+00:00,7.5,11.5,10.5,66.4125,28.825
76,2026-02-26 12:00:00+00:00,6.0,10.0,9.0,90.86666666666667,23.766666666666666
76,2026-02-26 13:00:00+00:00,11.555555555555555,19.0,17.333333333333332,99.9,20.977777777777778
76,2026-02-26 14:00:00+00:00,14.11111111111111,20.88888888888889,19.77777777777778,99.34444444444445,22.177777777777777
76,2026-02-26 15:00:00+00:00,20.76923076923077,34.30769230769231,30.615384615384617,90.15384615384616,21.653846153846153
76,2026-02-26 16:00:00+00:00,6.421052631578948,10.631578947368421,10.105263157894736,95.35263157894737,19.04736842105263
76,2026-02-26 17:00:00+00:00,9.45,14.9,13.8,97.9,18.19
76,2026-02-26 18:00:00+00:00,17.55,26.05,24.55,97.50500000000001,18.240000000000002
76,2026-02-26 19:00:00+00:00,20.25,32.2,29.2,97.055,18.53
76,2026-02-26 20:00:00+00:00,18.75,30.45,28.0,96.97,18.945
76,2026-02-26 21:00:00+00:00,13.35,23.1,21.4,97.185,19.015
76,2026-02-26 22:00:00+00:00,8.55,15.25,14.55,98.03999999999999,18.055
76,2026-02-26 23:00:00+00:00,4.25,7.2,6.7,98.555,16.970000000000002
76,2026-02-27 00:00:00+00:00,3.8,6.45,5.95,98.115,16.675
76,2026-02-27 01:00:00+00:00,5.0,9.9375,8.625,98.4,16.60625
76,2026-02-27 02:00:00+00:00,5.285714285714286,9.428571428571429,8.357142857142858,98.47857142857143,16.65
76,2026-02-27 03:00:00+00:00,6.0,10.466666666666667,8.933333333333334,98.28666666666666,17.10666666666667
76,2026-02-27 04:00:00+00:00,10.4,14.866666666666667,13.8,98.08666666666666,17.346666666666668
76,2026-02-27 06:00:00+00:00,20.733333333333334,35.93333333333333,32.06666666666667,96.68,19.0
76,2026-02-27 07:00:00+00:00,20.047619047619047,33.95238095238095,30.857142857142858,84.77619047619048,23.6
76,2026-02-27 08:00:00+00:00,15.15,23.9,22.45,78.52000000000001,25.225
76,2026-02-27 09:00:00+00:00,9.75,15.5,14.25,71.895,27.325
76,2026-02-27 10:00:00+00:00,13.80952380952381,23.952380952380953,20.523809523809526,65.88095238095238,29.023809523809526
76,2026-02-27 11:00:00+00:00,20.818181818181817,35.90909090909091,31.363636363636363,66.87272727272727,29.163636363636364
76,2026-02-27 15:00:00+00:00,7.4375,11.6875,10.9375,71.27222222222223,23.38888888888889
76,2026-02-27 16:00:00+00:00,7.25,11.1,10.55,79.71000000000001,21.0
76,2026-02-27 17:00:00+00:00,8.95,13.15,12.5,84.435,20.28
76,2026-02-27 18:00:00+00:00,13.25,20.25,18.8,86.7,20.080000000000002
76,2026-02-27 19:00:00+00:00,18.545454545454547,29.136363636363637,27.136363636363637,91.24090909090908,19.35909090909091
76,2026-02-27 20:00:00+00:00,17.75,30.95,27.35,93.355,19.3
76,2026-02-27 21:00:00+00:00,14.45,24.4,21.9,95.14,18.875
76,2026-02-27 22:00:00+00:00,16.666666666666668,28.238095238095237,26.476190476190474,96.13333333333333,18.81904761904762
76,2026-02-27 23:00:00+00:00,12.285714285714286,21.523809523809526,19.238095238095237,96.31428571428572,18.8
76,2026-02-28 00:00:00+00:00,10.85,18.85,17.4,97.39500000000001,18.43
76,2026-02-28 01:00:00+00:00,4.35,8.45,7.65,98.87,16.945
76,2026-02-28 02:00:00+00:00,5.863636363636363,9.409090909090908,9.090909090909092,98.73636363636365,16.94090909090909
76,2026-02-28 03:00:00+00:00,8.95,14.6,13.75,98.41499999999999,17.025
76,2026-02-28 04:00:00+00:00,7.111111111111111,10.11111111111111,9.777777777777779,98.30000000000001,17.0
76,2026-02-28 05:00:00+00:00,14.125,21.0,20.375,99.9,17.8625
76,2026-02-28 06:00:00+00:00,12.1,18.0,17.2,99.9,18.880000000000003
76,2026-02-28 07:00:00+00:00,5.5,9.8,8.9,98.8,20.97
76,2026-02-28 08:00:00+00:00,6.6,9.9,9.1,96.26,23.57
76,2026-02-28 09:00:00+00:00,6.5,10.4,9.9,95.85,23.380000000000003
76,2026-02-28 10:00:00+00:00,8.222222222222221,11.666666666666666,10.88888888888889,93.44444444444444,25.31111111111111
76,2026-02-28 14:00:00+00:00,9.4,15.2,14.2,93.6,24.14
76,2026-02-28 15:00:00+00:00,11.055555555555555,18.38888888888889,16.944444444444443,88.52105263157895,22.80526315789474
76,2026-02-28 16:00:00+00:00,8.4,12.75,11.8,88.14500000000001,21.105
76,2026-02-28 17:00:00+00:00,9.6,15.4,14.2,92.26,19.915
76,2026-02-28 18:00:00+00:00,14.5,21.8,20.6,94.26,19.82
76,2026-02-28 19:00:00+00:00,17.076923076923077,28.5,25.884615384615383,95.41250000000001,19.462500000000002
76,2026-02-28 20:00:00+00:00,7.0,13.538461538461538,12.076923076923077,97.40384615384616,17.776923076923076
76,2026-02-28 21:00:00+00:00,1.125,2.75,2.0416666666666665,98.64000000000001,16.86
76,2026-02-28 22:00:00+00:00,2.269230769230769,4.153846153846154,3.8846153846153846,98.79230769230769,16.923076923076923
76,2026-02-28 23:00:00+00:00,3.8125,6.9375,6.0625,98.5888888888889,17.2875
76,2026-03-01 00:00:00+00:00,3.1515151515151514,6.6030303030303035,5.872727272727272,98.17,17.18
76,2026-03-01 01:00:00+00:00,4.203030303030303,8.924242424242424,7.751515151515151,98.02222222222223,17.308333333333334
76,2026-03-01 02:00:00+00:00,6.241666666666667,11.825,10.475,98.32000000000001,17.84
76,2026-03-01 03:00:00+00:00,9.846153846153847,17.846153846153847,16.076923076923077,97.9076923076923,17.892307692307693
76,2026-03-01 04:00:00+00:00,12.0,21.0,19.5,98.2,17.8
76,2026-03-01 05:00:00+00:00,8.6875,17.1875,15.1875,97.16000000000001,18.959999999999997
76,2026-03-01 06:00:00+00:00,10.05,19.0,17.4,92.975,20.705000000000002
76,2026-03-01 07:00:00+00:00,10.45,19.2,17.55,87.655,22.604999999999997
76,2026-03-01 08:00:00+00:00,11.0,18.5,17.142857142857142,90.78571428571429,23.5
76,2026-03-01 09:00:00+00:00,9.909090909090908,16.272727272727273,15.272727272727273,95.35454545454546,24.29090909090909
76,2026-03-01 10:00:00+00:00,6.888888888888889,12.11111111111111,11.333333333333334,90.1888888888889,26.0
76,2026-03-01 15:00:00+00:00,12.3125,21.875,19.4375,84.00555555555555,21.694444444444443
76,2026-03-01 16:00:00+00:00,16.19047619047619,26.38095238095238,24.142857142857142,86.47142857142858,21.295238095238094
76,2026-03-01 17:00:00+00:00,14.45,23.3,21.55,87.42,20.585
76,2026-03-01 18:00:00+00:00,14.19047619047619,23.38095238095238,21.428571428571427,90.67142857142856,20.123809523809523
76,2026-03-01 19:00:00+00:00,18.5,30.0,27.2,92.715,20.025
76,2026-03-01 20:00:00+00:00,19.38095238095238,32.61904761904762,29.476190476190474,94.14761904761906,19.933333333333334
76,2026-03-01 21:00:00+00:00,11.55,20.5,18.8,94.64500000000001,19.884999999999998
76,2026-03-01 22:00:00+00:00,4.523809523809524,8.333333333333334,7.428571428571429,96.93809523809524,18.752380952380953
76,2026-03-01 23:00:00+00:00,5.095238095238095,10.047619047619047,8.904761904761905,97.88571428571429,18.561904761904763
76,2026-03-02 00:00:00+00:00,6.25,13.15,11.3,97.61,18.64
76,2026-03-02 01:00:00+00:00,6.5,13.05,11.4,97.575,18.72
76,2026-03-02 02:00:00+00:00,5.714285714285714,11.476190476190476,10.142857142857142,97.72380952380954,18.47142857142857
76,2026-03-02 03:00:00+00:00,9.238095238095237,16.952380952380953,15.476190476190476,97.83333333333333,18.46666666666667
76,2026-03-02 04:00:00+00:00,10.071428571428571,17.428571428571427,16.0,97.04285714285716,18.849999999999998
76,2026-03-02 05:00:00+00:00,10.692307692307692,19.153846153846153,17.307692307692307,94.83076923076922,20.653846153846153
76,2026-03-02 06:00:00+00:00,10.428571428571429,17.333333333333332,16.095238095238095,84.95238095238095,23.752380952380953
76,2026-03-02 07:00:00+00:00,14.9,24.65,23.1,82.84,24.509999999999998
76,2026-03-02 08:00:00+00:00,18.545454545454547,33.45454545454545,30.09090909090909,93.41818181818181,24.654545454545453
76,2026-03-02 09:00:00+00:00,17.2,29.7,27.0,93.01,25.630000000000003
76,2026-03-02 10:00:00+00:00,9.2,15.3,14.0,91.34,25.53
76,2026-03-02 11:00:00+00:00,11.0,17.5,16.5,95.6,23.35
76,2026-03-02 15:00:00+00:00,15.153846153846153,23.692307692307693,21.53846153846154,81.68,23.273333333333333
76,2026-03-02 16:00:00+00:00,10.19047619047619,16.333333333333332,15.047619047619047,89.23809523809524,21.04285714285714
76,2026-03-02 17:00:00+00:00,9.619047619047619,16.285714285714285,15.238095238095237,92.45714285714287,19.895238095238096
76,2026-03-02 18:00:00+00:00,21.0,36.8,32.15,95.2,19.847368421052632
76,2026-03-02 19:00:00+00:00,25.95,49.1,40.4,95.91,19.715
76,2026-03-02 20:00:00+00:00,29.428571428571427,55.904761904761905,45.57142857142857,96.85238095238095,19.15714285714286
76,2026-03-02 21:00:00+00:00,15.333333333333334,26.761904761904763,23.428571428571427,96.47619047619048,19.085714285714285
76,2026-03-02 22:00:00+00:00,5.55,10.7,9.5,96.18,19.119999999999997
76,2026-03-02 23:00:00+00:00,5.190476190476191,9.619047619047619,8.619047619047619,96.70952380952382,18.761904761904763
76,2026-03-03 00:00:00+00:00,6.190476190476191,11.428571428571429,10.095238095238095,97.0,18.271428571428572
76,2026-03-03 01:00:00+00:00,6.4,13.15,11.3,97.12,18.384999999999998
76,2026-03-03 02:00:00+00:00,8.0,13.9,12.65,97.525,18.28
76,2026-03-03 03:00:00+00:00,7.333333333333333,12.777777777777779,11.444444444444445,98.0,18.233333333333334
76,2026-03-03 05:00:00+00:00,18.6,34.7,31.9,99.9,19.27
76,2026-03-03 06:00:00+00:00,21.9,40.6,37.2,99.9,20.75
76,2026-03-03 07:00:00+00:00,11.75,19.75,18.625,97.54444444444444,23.355555555555554
76,2026-03-03 08:00:00+00:00,8.3,14.2,13.4,99.14444444444445,22.177777777777777
76,2026-03-03 09:00:00+00:00,7.9,13.5,12.7,96.63333333333334,23.700000000000003
76,2026-03-03 10:00:00+00:00,8.0,11.545454545454545,11.272727272727273,91.68181818181819,26.0
76,2026-03-03 11:00:00+00:00,7.3,11.7,10.5,80.84,29.089999999999996
76,2026-03-03 15:00:00+00:00,9.642857142857142,15.357142857142858,14.285714285714286,79.45333333333333,23.259999999999998
76,2026-03-03 16:00:00+00:00,12.523809523809524,19.333333333333332,17.857142857142858,85.79523809523809,22.695238095238096
76,2026-03-03 17:00:00+00:00,12.35,19.45,18.15,88.33500000000001,21.93
76,2026-03-03 18:00:00+00:00,11.047619047619047,19.0,17.523809523809526,93.10000000000001,20.84285714285714
76,2026-03-03 19:00:00+00:00,8.19047619047619,13.285714285714286,12.238095238095237,96.45238095238095,19.88095238095238
76,2026-03-03 20:00:00+00:00,5.25,9.1,8.5,96.32000000000001,19.369999999999997
76,2026-03-03 21:00:00+00:00,3.0476190476190474,5.523809523809524,5.142857142857143,95.66190476190476,19.09047619047619
76,2026-03-03 22:00:00+00:00,3.5,6.3,5.7,95.81,19.19
76,2026-03-03 23:00:00+00:00,4.5,8.0,7.2,95.54761904761905,19.64761904761905
76,2026-03-04 00:00:00+00:00,8.55,14.9,13.65,96.86,19.28
76,2026-03-04 01:00:00+00:00,8.095238095238095,15.19047619047619,13.523809523809524,97.45714285714287,19.01904761904762
76,2026-03-04 02:00:00+00:00,14.476190476190476,25.0,23.38095238095238,97.74000000000001,18.759999999999998
76,2026-03-04 03:00:00+00:00,6.75,10.3,9.3,98.08571428571429,17.557142857142857
76,2026-03-04 04:00:00+00:00,11.090909090909092,14.0,13.454545454545455,98.32727272727274,16.572727272727274
76,2026-03-04 05:00:00+00:00,10.466666666666667,16.0,15.133333333333333,96.66000000000001,18.279999999999998
76,2026-03-04 06:00:00+00:00,12.95,19.15,17.6,89.43,21.81
76,2026-03-04 07:00:00+00:00,7.380952380952381,12.19047619047619,10.952380952380953,77.36666666666667,25.857142857142858
76,2026-03-04 08:00:00+00:00,16.0,25.15,23.1,76.15714285714286,26.504761904761907
76,2026-03-04 09:00:00+00:00,10.9,16.25,15.2,76.39500000000001,26.15
76,2026-03-04 10:00:00+00:00,6.368421052631579,9.68421052631579,8.68421052631579,74.02105263157895,26.19473684210526
76,2026-03-04 11:00:00+00:00,4.833333333333333,8.166666666666666,7.333333333333333,59.199999999999996,25.983333333333334
76,2026-03-04 12:00:00+00:00,5.0,7.4,6.8,57.04,26.310000000000002
76,2026-03-04 13:00:00+00:00,5.333333333333333,7.888888888888889,7.555555555555555,63.64444444444444,25.255555555555556
76,2026-03-04 14:00:00+00:00,9.333333333333334,12.333333333333334,11.666666666666666,93.775,20.075
76,2026-03-04 15:00:00+00:00,12.0,18.142857142857142,17.285714285714285,96.41428571428571,20.414285714285715
76,2026-03-04 16:00:00+00:00,15.25,22.9,21.45,96.64,19.990000000000002
76,2026-03-04 17:00:00+00:00,18.8,30.0,26.85,96.14500000000001,19.98
76,2026-03-04 18:00:00+00:00,18.19047619047619,29.571428571428573,26.714285714285715,95.70476190476191,19.938095238095237
76,2026-03-04 19:00:00+00:00,16.095238095238095,25.285714285714285,23.428571428571427,95.63333333333333,19.576190476190476
76,2026-03-04 20:00:00+00:00,10.8,17.95,16.45,96.185,19.18
76,2026-03-04 21:00:00+00:00,15.95,25.65,24.1,96.82000000000001,18.825
76,2026-03-04 22:00:00+00:00,23.19047619047619,42.04761904761905,36.476190476190474,97.46666666666667,18.84285714285714
76,2026-03-04 23:00:00+00:00,20.35,34.45,31.1,97.625,18.794999999999998
76,2026-03-05 00:00:00+00:00,22.0,37.7,33.65,98.09,18.415
76,2026-03-05 01:00:00+00:00,22.058823529411764,42.35294117647059,35.8235294117647,98.18235294117648,18.0
76,2026-03-05 02:00:00+00:00,24.866666666666667,46.666666666666664,39.13333333333333,98.4,17.959999999999997
76,2026-03-05 03:00:00+00:00,24.764705882352942,44.8235294117647,37.88235294117647,97.84705882352942,18.076470588235296
76,2026-03-05 04:00:00+00:00,25.0,43.0,38.0,99.9,18.1
76,2026-03-05 14:00:00+00:00,11.61111111111111,19.61111111111111,17.11111111111111,90.31666666666666,22.716666666666665
76,2026-03-05 15:00:00+00:00,3.9523809523809526,6.0,5.571428571428571,97.64285714285714,17.895238095238096
76,2026-03-05 16:00:00+00:00,8.3,11.1,10.65,98.31,16.565
76,2026-03-05 17:00:00+00:00,11.047619047619047,15.095238095238095,14.428571428571429,97.94761904761906,17.142857142857142
76,2026-03-05 18:00:00+00:00,10.55,16.4,15.35,97.67,17.725
76,2026-03-05 19:00:00+00:00,11.619047619047619,17.142857142857142,16.0,98.63809523809525,17.976190476190474
76,2026-03-05 20:00:00+00:00,6.95,11.2,10.4,98.485,17.94
76,2026-03-05 21:00:00+00:00,3.142857142857143,5.238095238095238,4.666666666666667,98.23809523809524,17.54285714285714
76,2026-03-05 22:00:00+00:00,3.0476190476190474,5.285714285714286,4.904761904761905,98.5809523809524,17.26666666666667
76,2026-03-05 23:00:00+00:00,3.1,5.3,4.9,98.56,17.39
76,2026-03-06 00:00:00+00:00,5.142857142857143,8.142857142857142,7.428571428571429,98.4857142857143,17.428571428571427
76,2026-03-06 01:00:00+00:00,4.55,7.65,7.25,98.6,17.405
76,2026-03-06 02:00:00+00:00,9.380952380952381,15.428571428571429,14.047619047619047,98.56666666666668,17.50952380952381
76,2026-03-06 03:00:00+00:00,13.25,19.0,18.25,98.32000000000001,17.53
76,2026-03-06 04:00:00+00:00,17.0,24.75,22.5,95.03333333333335,18.366666666666667
76,2026-03-06 05:00:00+00:00,16.1,23.4,21.4,90.67,20.6
76,2026-03-06 06:00:00+00:00,8.0,11.363636363636363,10.818181818181818,68.4090909090909,26.018181818181816
76,2026-03-06 07:00:00+00:00,6.8,10.4,9.9,63.54,27.110000000000003
76,2026-03-06 08:00:00+00:00,10.666666666666666,16.555555555555557,15.333333333333334,67.96666666666667,25.12222222222222
76,2026-03-06 15:00:00+00:00,8.8,13.45,12.7,91.4857142857143,21.64761904761905
76,2026-03-06 16:00:00+00:00,2.05,3.7,3.1,98.815,17.32
76,2026-03-06 17:00:00+00:00,6.25,9.15,8.35,99.15,16.685
76,2026-03-06 18:00:00+00:00,5.3,7.85,6.95,98.595,16.77
76,2026-03-06 19:00:00+00:00,7.7,12.05,10.85,98.57000000000001,16.785
76,2026-03-06 20:00:00+00:00,6.55,9.9,9.4,98.47,16.625
76,2026-03-06 21:00:00+00:00,4.8,7.5,6.95,98.67,16.645
76,2026-03-06 22:00:00+00:00,4.65,7.1,6.3,98.355,16.775
76,2026-03-06 23:00:00+00:00,5.45,8.45,7.65,98.545,16.855
76,2026-03-07 00:00:00+00:00,4.85,7.35,6.85,98.75,16.855
76,2026-03-07 01:00:00+00:00,3.0,4.555555555555555,4.111111111111111,98.43333333333334,16.5
76,2026-03-07 02:00:00+00:00,4.214285714285714,5.785714285714286,5.642857142857143,97.97142857142858,16.557142857142857
76,2026-03-07 03:00:00+00:00,4.875,7.5,6.9375,98.34375,16.54375
76,2026-03-07 04:00:00+00:00,11.5,16.5,16.0,98.55000000000001,16.4
76,2026-03-07 05:00:00+00:00,15.375,22.5,20.875,99.9,17.9625
76,2026-03-07 06:00:00+00:00,10.4,14.7,14.2,99.9,19.48
76,2026-03-07 07:00:00+00:00,6.5,10.166666666666666,9.5,99.86666666666667,21.400000000000002
76,2026-03-07 08:00:00+00:00,3.8,5.6,5.4,96.78999999999999,23.44
76,2026-03-07 09:00:00+00:00,4.5,6.1,6.0,93.16,24.84
76,2026-03-07 10:00:00+00:00,5.8,8.4,7.8,89.47999999999999,26.98
76,2026-03-07 13:00:00+00:00,11.1875,16.9375,15.5625,96.43333333333334,18.38888888888889
76,2026-03-07 14:00:00+00:00,9.380952380952381,13.19047619047619,12.571428571428571,96.08000000000001,18.205000000000002
76,2026-03-07 15:00:00+00:00,17.047619047619047,25.095238095238095,23.571428571428573,97.10000000000001,18.19090909090909
76,2026-03-07 16:00:00+00:00,23.8,37.65,33.6,97.235,18.294999999999998
76,2026-03-07 17:00:00+00:00,29.25,50.65,42.55,97.435,18.380000000000003
76,2026-03-07 18:00:00+00:00,33.523809523809526,60.714285714285715,49.666666666666664,98.21428571428571,18.271428571428572
76,2026-03-07 19:00:00+00:00,32.80952380952381,60.857142857142854,49.42857142857143,98.01428571428572,18.54285714285714
76,2026-03-07 20:00:00+00:00,28.7,52.45,43.35,98.295,18.605
76,2026-03-07 21:00:00+00:00,21.1,37.15,32.45,98.16499999999999,18.72
76,2026-03-07 22:00:00+00:00,17.09090909090909,28.272727272727273,26.09090909090909,98.31818181818181,18.422727272727272
76,2026-03-07 23:00:00+00:00,14.0,23.55,22.35,98.515,18.28
76,2026-03-08 00:00:00+00:00,9.75,17.6,15.55,98.675,18.169999999999998
76,2026-03-08 01:00:00+00:00,8.380952380952381,15.666666666666666,14.285714285714286,98.87619047619049,17.961904761904762
76,2026-03-08 02:00:00+00:00,8.142857142857142,15.428571428571429,13.380952380952381,99.01904761904763,17.84285714285714
76,2026-03-08 03:00:00+00:00,10.928571428571429,18.571428571428573,17.785714285714285,99.12142857142858,17.92142857142857
76,2026-03-08 04:00:00+00:00,8.88888888888889,14.88888888888889,13.0,83.11111111111111,22.788888888888888
76,2026-03-08 05:00:00+00:00,3.0,5.9,5.2,58.42999999999999,29.9
76,2026-03-08 06:00:00+00:00,5.166666666666667,8.25,7.666666666666667,68.31666666666668,28.758333333333336
76,2026-03-08 07:00:00+00:00,4.8,8.2,7.7,99.19,22.3
76,2026-03-08 08:00:00+00:00,7.0,10.3,10.1,95.88,23.630000000000003
76,2026-03-08 09:00:00+00:00,6.9,10.9,10.5,93.88,25.080000000000002
76,2026-03-08 10:00:00+00:00,7.636363636363637,11.272727272727273,10.545454545454545,86.9090909090909,27.91818181818182
76,2026-03-08 11:00:00+00:00,4.833333333333333,7.833333333333333,7.5,77.36,30.060000000000002
76,2026-03-08 14:00:00+00:00,6.75,10.833333333333334,10.25,75.60833333333333,23.599999999999998
76,2026-03-08 15:00:00+00:00,5.684210526315789,9.894736842105264,9.105263157894736,88.53157894736842,21.763157894736842
76,2026-03-08 16:00:00+00:00,8.05,14.25,12.9,96.025,20.205000000000002
76,2026-03-08 17:00:00+00:00,13.619047619047619,24.047619047619047,21.047619047619047,98.15714285714287,19.261904761904763
76,2026-03-08 18:00:00+00:00,7.55,13.05,11.3,97.97368421052632,19.13157894736842
76,2026-03-08 19:00:00+00:00,3.8,6.65,6.05,98.07000000000001,18.7
76,2026-03-08 20:00:00+00:00,3.25,5.85,5.15,98.33000000000001,18.34
76,2026-03-08 21:00:00+00:00,2.8947368421052633,5.7368421052631575,5.105263157894737,98.50526315789475,18.099999999999998
76,2026-03-08 22:00:00+00:00,3.1,5.85,5.4,98.48,18.11
76,2026-03-08 23:00:00+00:00,2.238095238095238,4.428571428571429,4.0476190476190474,98.33809523809524,17.83809523809524
76,2026-03-09 00:00:00+00:00,3.1578947368421053,5.473684210526316,4.842105263157895,98.7421052631579,17.36315789473684
76,2026-03-09 01:00:00+00:00,5.411764705882353,9.764705882352942,8.647058823529411,98.74705882352941,17.16470588235294
76,2026-03-09 02:00:00+00:00,5.5,9.285714285714286,8.142857142857142,98.49285714285715,17.242857142857144
76,2026-03-09 03:00:00+00:00,17.2,25.25,23.35,98.385,17.325
76,2026-03-09 04:00:00+00:00,9.0,15.857142857142858,13.714285714285714,91.41428571428571,19.957142857142856
76,2026-03-09 05:00:00+00:00,8.545454545454545,15.818181818181818,13.636363636363637,86.54545454545455,21.29090909090909
76,2026-03-09 06:00:00+00:00,8.0625,12.875,12.3125,75.11875,25.53125
76,2026-03-09 07:00:00+00:00,11.3,19.4,17.9,99.47,22.48
